"id","class_id","preferred_label"
"\N","http://edamontology.org/data_1438","Phylogenetic report"
"\N","http://edamontology.org/data_1439","DNA substitution model"
"\N","http://edamontology.org/data_1440","Phylogenetic tree report (tree shape)"
"\N","http://edamontology.org/data_1441","Phylogenetic tree report (tree evaluation)"
"\N","http://edamontology.org/data_1442","Phylogenetic tree distances"
"\N","http://edamontology.org/data_1443","Phylogenetic tree report (tree stratigraphic)"
"\N","http://edamontology.org/data_1444","Phylogenetic character contrasts"
"\N","http://edamontology.org/data_1446","Comparison matrix (integers)"
"\N","http://edamontology.org/data_1447","Comparison matrix (floats)"
"\N","http://edamontology.org/data_1448","Comparison matrix (nucleotide)"
"\N","http://edamontology.org/data_1449","Comparison matrix (amino acid)"
"\N","http://edamontology.org/data_1450","Nucleotide comparison matrix (integers)"
"\N","http://edamontology.org/data_1451","Nucleotide comparison matrix (floats)"
"\N","http://edamontology.org/data_1452","Amino acid comparison matrix (integers)"
"\N","http://edamontology.org/data_1453","Amino acid comparison matrix (floats)"
"\N","http://edamontology.org/data_1459","Nucleic acid structure"
"\N","http://edamontology.org/data_1460","Protein structure"
"\N","http://edamontology.org/data_1461","Protein-ligand complex"
"\N","http://edamontology.org/data_1462","Carbohydrate structure"
"\N","http://edamontology.org/data_1463","Small molecule structure"
"\N","http://edamontology.org/data_1464","DNA structure"
"\N","http://edamontology.org/data_1465","RNA structure"
"\N","http://edamontology.org/data_1466","tRNA structure"
"\N","http://edamontology.org/data_1467","Protein chain"
"\N","http://edamontology.org/data_1468","Protein domain"
"\N","http://edamontology.org/data_1469","Protein structure (all atoms)"
"\N","http://edamontology.org/data_1470","C-alpha trace"
"\N","http://edamontology.org/data_1471","Protein chain (all atoms)"
"\N","http://edamontology.org/data_1472","Protein chain (C-alpha atoms)"
"\N","http://edamontology.org/data_1473","Protein domain (all atoms)"
"\N","http://edamontology.org/data_1474","Protein domain (C-alpha atoms)"
"\N","http://edamontology.org/data_1479","Structure alignment (pair)"
"\N","http://edamontology.org/data_1480","Structure alignment (multiple)"
"\N","http://edamontology.org/data_1481","Protein structure alignment"
"\N","http://edamontology.org/data_1482","Nucleic acid structure alignment"
"\N","http://edamontology.org/data_1483","Structure alignment (protein pair)"
"\N","http://edamontology.org/data_1484","Multiple protein tertiary structure alignment"
"\N","http://edamontology.org/data_1485","Structure alignment (protein all atoms)"
"\N","http://edamontology.org/data_1486","Structure alignment (protein C-alpha atoms)"
"\N","http://edamontology.org/data_1487","Pairwise protein tertiary structure alignment (all atoms)"
"\N","http://edamontology.org/data_1488","Pairwise protein tertiary structure alignment (C-alpha atoms)"
"\N","http://edamontology.org/data_1489","Multiple protein tertiary structure alignment (all atoms)"
"\N","http://edamontology.org/data_1490","Multiple protein tertiary structure alignment (C-alpha atoms)"
"\N","http://edamontology.org/data_1491","Structure alignment (nucleic acid pair)"
"\N","http://edamontology.org/data_1492","Multiple nucleic acid tertiary structure alignment"
"\N","http://edamontology.org/data_1493","RNA structure alignment"
"\N","http://edamontology.org/data_1494","Structural transformation matrix"
"\N","http://edamontology.org/data_1495","DaliLite hit table"
"\N","http://edamontology.org/data_1496","Molecular similarity score"
"\N","http://edamontology.org/data_1497","Root-mean-square deviation"
"\N","http://edamontology.org/data_1498","Tanimoto similarity score"
"\N","http://edamontology.org/data_1499","3D-1D scoring matrix"
"\N","http://edamontology.org/data_1501","Amino acid index"
"\N","http://edamontology.org/data_1502","Amino acid index (chemical classes)"
"\N","http://edamontology.org/data_1503","Amino acid pair-wise contact potentials"
"\N","http://edamontology.org/data_1505","Amino acid index (molecular weight)"
"\N","http://edamontology.org/data_1506","Amino acid index (hydropathy)"
"\N","http://edamontology.org/data_1507","Amino acid index (White-Wimley data)"
"\N","http://edamontology.org/data_1508","Amino acid index (van der Waals radii)"
"\N","http://edamontology.org/data_1509","Enzyme report"
"\N","http://edamontology.org/data_1517","Restriction enzyme report"
"\N","http://edamontology.org/data_1519","Peptide molecular weights"
"\N","http://edamontology.org/data_1520","Peptide hydrophobic moment"
"\N","http://edamontology.org/data_1521","Protein aliphatic index"
"\N","http://edamontology.org/data_1522","Protein sequence hydropathy plot"
"\N","http://edamontology.org/data_1523","Protein charge plot"
"\N","http://edamontology.org/data_1524","Protein solubility"
"\N","http://edamontology.org/data_1525","Protein crystallizability"
"\N","http://edamontology.org/data_1526","Protein globularity"
"\N","http://edamontology.org/data_1527","Protein titration curve"
"\N","http://edamontology.org/data_1528","Protein isoelectric point"
"\N","http://edamontology.org/data_1529","Protein pKa value"
"\N","http://edamontology.org/data_1530","Protein hydrogen exchange rate"
"\N","http://edamontology.org/data_1531","Protein extinction coefficient"
"\N","http://edamontology.org/data_1532","Protein optical density"
"\N","http://edamontology.org/data_1533","Protein subcellular localisation"
"\N","http://edamontology.org/data_1534","Peptide immunogenicity data"
"\N","http://edamontology.org/data_1536","MHC peptide immunogenicity report"
"\N","http://edamontology.org/data_1537","Protein structure report"
"\N","http://edamontology.org/data_1539","Protein structural quality report"
"\N","http://edamontology.org/data_1540","Protein non-covalent interactions report"
"\N","http://edamontology.org/data_1541","Protein flexibility or motion report"
"\N","http://edamontology.org/data_1542","Protein solvent accessibility"
"\N","http://edamontology.org/data_1543","Protein surface report"
"\N","http://edamontology.org/data_1544","Ramachandran plot"
"\N","http://edamontology.org/data_1545","Protein dipole moment"
"\N","http://edamontology.org/data_1546","Protein distance matrix"
"\N","http://edamontology.org/data_1547","Protein contact map"
"\N","http://edamontology.org/data_1548","Protein residue 3D cluster"
"\N","http://edamontology.org/data_1549","Protein hydrogen bonds"
"\N","http://edamontology.org/data_1550","Protein non-canonical interactions"
"\N","http://edamontology.org/data_1553","CATH node"
"\N","http://edamontology.org/data_1554","SCOP node"
"\N","http://edamontology.org/data_1555","EMBASSY domain classification"
"\N","http://edamontology.org/data_1556","CATH class"
"\N","http://edamontology.org/data_1557","CATH architecture"
"\N","http://edamontology.org/data_1558","CATH topology"
"\N","http://edamontology.org/data_1559","CATH homologous superfamily"
"\N","http://edamontology.org/data_1560","CATH structurally similar group"
"\N","http://edamontology.org/data_1561","CATH functional category"
"\N","http://edamontology.org/data_1564","Protein fold recognition report"
"\N","http://edamontology.org/data_1565","Protein-protein interaction report"
"\N","http://edamontology.org/data_1566","Protein-ligand interaction report"
"\N","http://edamontology.org/data_1567","Protein-nucleic acid interactions report"
"\N","http://edamontology.org/data_1583","Nucleic acid melting profile"
"\N","http://edamontology.org/data_1584","Nucleic acid enthalpy"
"\N","http://edamontology.org/data_1585","Nucleic acid entropy"
"\N","http://edamontology.org/data_1586","Nucleic acid melting temperature"
"\N","http://edamontology.org/data_1587","Nucleic acid stitch profile"
"\N","http://edamontology.org/data_1588","DNA base pair stacking energies data"
"\N","http://edamontology.org/data_1589","DNA base pair twist angle data"
"\N","http://edamontology.org/data_1590","DNA base trimer roll angles data"
"\N","http://edamontology.org/data_1591","Vienna RNA parameters"
"\N","http://edamontology.org/data_1592","Vienna RNA structure constraints"
"\N","http://edamontology.org/data_1593","Vienna RNA concentration data"
"\N","http://edamontology.org/data_1594","Vienna RNA calculated energy"
"\N","http://edamontology.org/data_1595","Base pairing probability matrix dotplot"
"\N","http://edamontology.org/data_1596","Nucleic acid folding report"
"\N","http://edamontology.org/data_1597","Codon usage table"
"\N","http://edamontology.org/data_1598","Genetic code"
"\N","http://edamontology.org/data_1599","Codon adaptation index"
"\N","http://edamontology.org/data_1600","Codon usage bias plot"
"\N","http://edamontology.org/data_1601","Nc statistic"
"\N","http://edamontology.org/data_1602","Codon usage fraction difference"
"\N","http://edamontology.org/data_1621","Pharmacogenomic test report"
"\N","http://edamontology.org/data_1622","Disease report"
"\N","http://edamontology.org/data_1634","Linkage disequilibrium (report)"
"\N","http://edamontology.org/data_1636","Heat map"
"\N","http://edamontology.org/data_1642","Affymetrix probe sets library file"
"\N","http://edamontology.org/data_1643","Affymetrix probe sets information library file"
"\N","http://edamontology.org/data_1646","Molecular weights standard fingerprint"
"\N","http://edamontology.org/data_1656","Metabolic pathway report"
"\N","http://edamontology.org/data_1657","Genetic information processing pathway report"
"\N","http://edamontology.org/data_1658","Environmental information processing pathway report"
"\N","http://edamontology.org/data_1659","Signal transduction pathway report"
"\N","http://edamontology.org/data_1660","Cellular process pathways report"
"\N","http://edamontology.org/data_1661","Disease pathway or network report"
"\N","http://edamontology.org/data_1662","Drug structure relationship map"
"\N","http://edamontology.org/data_1663","Protein interaction networks"
"\N","http://edamontology.org/data_1664","MIRIAM datatype"
"\N","http://edamontology.org/data_1667","E-value"
"\N","http://edamontology.org/data_1668","Z-value"
"\N","http://edamontology.org/data_1669","P-value"
"\N","http://edamontology.org/data_1670","Database version information"
"\N","http://edamontology.org/data_1671","Tool version information"
"\N","http://edamontology.org/data_1672","CATH version information"
"\N","http://edamontology.org/data_1673","Swiss-Prot to PDB mapping"
"\N","http://edamontology.org/data_1674","Sequence database cross-references"
"\N","http://edamontology.org/data_1675","Job status"
"\N","http://edamontology.org/data_1676","Job ID"
"\N","http://edamontology.org/data_1677","Job type"
"\N","http://edamontology.org/data_1678","Tool log"
"\N","http://edamontology.org/data_1679","DaliLite log file"
"\N","http://edamontology.org/data_1680","STRIDE log file"
"\N","http://edamontology.org/data_1681","NACCESS log file"
"\N","http://edamontology.org/data_1682","EMBOSS wordfinder log file"
"\N","http://edamontology.org/data_1683","EMBOSS domainatrix log file"
"\N","http://edamontology.org/data_1684","EMBOSS sites log file"
"\N","http://edamontology.org/data_1685","EMBOSS supermatcher error file"
"\N","http://edamontology.org/data_1686","EMBOSS megamerger log file"
"\N","http://edamontology.org/data_1687","EMBOSS whichdb log file"
"\N","http://edamontology.org/data_1688","EMBOSS vectorstrip log file"
"\N","http://edamontology.org/data_1689","Username"
"\N","http://edamontology.org/data_1690","Password"
"\N","http://edamontology.org/data_1691","Email address"
"\N","http://edamontology.org/data_1692","Person name"
"\N","http://edamontology.org/data_1693","Number of iterations"
"\N","http://edamontology.org/data_1694","Number of output entities"
"\N","http://edamontology.org/data_1695","Hit sort order"
"\N","http://edamontology.org/data_1696","Drug report"
"\N","http://edamontology.org/data_1707","Phylogenetic tree image"
"\N","http://edamontology.org/data_1708","RNA secondary structure image"
"\N","http://edamontology.org/data_1709","Protein secondary structure image"
"\N","http://edamontology.org/data_1710","Structure image"
"\N","http://edamontology.org/data_1711","Sequence alignment image"
"\N","http://edamontology.org/data_1712","Chemical structure image"
"\N","http://edamontology.org/data_1713","Fate map"
"\N","http://edamontology.org/data_1714","Microarray spots image"
"\N","http://edamontology.org/data_1715","BioPax term"
"\N","http://edamontology.org/data_1716","GO"
